"統一編號","公司名稱","負責人","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"16853200","巨旂企業有限公司","","高雄市鳳山區福祥里三光街六九號","1000000"," "," ","解散","20250901035733"
"16854931","鉅加股份有限公司","","彰化縣福興鄉大崙村大崙街３０–６號","5000000","5000000"," ","解散","20250901035733"
"16855002","稟益工業有限公司","","新北市土城區亞洲路一○八巷一弄二七號","8000000"," "," ","解散","20250901035733"
"16856760","僑馬企業股份有限公司","","桃園市中壢區民權路二二六之八號十四樓","46880000","46880000"," ","廢止","20250901035733"
"16860461","侑勇有限公司","趙O美","桃園市蘆竹區錦中里南崁路265號8樓之2","17000000"," "," ","核准設立","20250901035733"
"16860526","弘園開發股份有限公司","","彰化縣埤頭鄉興農村彰水路四段四一八之一號","6000000","6000000"," ","解散","20250901035733"
"16862427","統揚興業有限公司","","苗栗縣苑裡鎮海岸里十鄰臨海路民有巷五六號","2000000"," "," ","廢止","20250901035733"
"16863397","光炬開發股份有限公司","周O道","新北市新店區安祥路109巷1弄23號","17000000","17000000"," ","核准設立","20250901035733"
"16863544","育億國際股份有限公司","林O楚","雲林縣虎尾鎮頂溪里西園28號","10000000","10000000"," ","核准設立","20250901035733"
"16865590","山力營造有限公司","張O英","南投縣信義鄉自強村綠美巷9號1樓","40000000"," "," ","核准設立","20250901035733"
"16865705","松采室內裝修設計有限公司","張O盛","臺中市神岡區豐洲里豐原大道七段616號","5900000"," "," ","核准設立","20250901035733"
"16865872","源廣光電股份有限公司","彭O香","新北市樹林區東順街36巷1號","5000000","5000000"," ","核准設立","20250901035733"
"16866325","理海有限公司","","臺中市后里區義里里甲后路一○三號","1000000"," "," ","解散","20250901035733"
"16866866","唯紘塑膠工業有限公司","張O川","新北市板橋區金華街21巷11-1號","3000000"," "," ","核准設立","20250901035733"
"16867181","優美勝企業有限公司","","臺中市大甲區中山里甲后路二一巷五六號","1000000"," "," ","撤銷","20250901035733"
"16869456","良積企業有限公司","吳O儫","新北市土城區大安路138巷25號","5000000"," "," ","核准設立","20250901035733"
"16871452","江瑞企業有限公司","蕭O芳","嘉義縣義竹鄉義工二路1之1號2樓","2000000"," "," ","核准設立","20250901035733"
"16872311","健嘉實業股份有限公司","","臺中市清水區秀水里海濱路197之3號1樓","20000000","20000000"," ","解散","20250901035733"
"16874802","正宇國際開發事業有限公司","","桃園市中壢區興和里新生路3鄰607號1樓","5000000"," "," ","解散","20250901035733"
"16876858","啟灃營造有限公司","劉O鸞","南投縣水里鄉頂崁村水信路1段318巷23號1樓","3600000"," "," ","核准設立","20250901035733"
"16879102","旺特有限公司","","桃園市中壢區興仁路二段297巷7號8樓","10000000"," "," ","解散","20250901035733"
"16879840","長鴻塑膠有限公司","江O慶","臺中市龍井區忠和里海尾路278巷33弄6之1號","1000000"," "," ","核准設立","20250901035733"
"16881923","特嘉豐實業股份有限公司","","桃園市桃園區鹽務路一九號","7500000","7500000"," ","廢止","20250901035733"
"16886125","峰緯企業有限公司","","新北市土城區中華路1段226號","1000000"," "," ","解散","20250901035733"
"16888432","東陸企業股份有限公司","","花蓮縣吉安鄉干城村干城二街九十五號","2000000","2000000"," ","解散","20250901035733"
"16897045","俊升航空工業有限公司","陳O俊","臺中市南屯區大墩十七街129號2樓","5000000"," "," ","核准設立","20250901035733"
"16897191","道毅有限公司","","桃園市龜山區公西里文興路一四六號三樓之二","2000000"," "," ","解散","20250901035733"
"16897220","希亞優股份有限公司","","新北市新店區","5000000","5000000"," ","解散","20250901035733"
"16898494","德順實業股份有限公司","","臺南市仁德區仁義里中山路513號13樓之2","20000000","20000000"," ","廢止","20250901035733"
"16899206","金泰銘塑膠企業股份有限公司","林O月女","雲林縣虎尾鎮頂溪里西園4號","10000000","10000000"," ","核准設立","20250901035733"
"16900386","九達生活禮品股份有限公司","楊O彬","臺南市歸仁區許厝里公園路152號","15000000","15000000"," ","核准設立","20250901035733"
"16900604","傑晟實業有限公司","","苗栗縣竹南鎮聖福里勤富街96巷34號","1300000"," "," ","解散","20250901035733"
"16901511","隆特捷實業有限公司","蕭O仁","新北市樹林區日新街8號3樓","7000000"," "," ","核准設立","20250901035733"
"16905684","台灣美施可股份有限公司","田O 洋一","臺中市北區臺灣大道二段360號13樓之5","5000000","5000000"," ","核准設立","20250901035733"
"16907825","嘉訡企業有限公司","","桃園市八德區白鷺里廣福路一○三八號","2000000"," "," ","解散","20250901035733"
"16908492","奇詮開發有限公司","杜O南","臺南市永康區建國里復興路33巷62號1樓","55000000"," "," ","核准設立","20250901035733"
"16911279","宗稼實業有限公司","洪O英","南投縣草屯鎮碧洲里立人路747巷38號","12900000"," "," ","核准設立","20250901035733"
"16916296","再久益企業有限公司","","新竹市港南里海埔路一五一巷五七號","5000000"," "," ","解散","20250901035733"
"16921410","農泰有限公司","王O雯","彰化縣鹿港鎮頭崙里頂草路2段6之1號","17200000"," "," ","核准設立","20250901035733"
"16923825","福銓環保有限公司","陳O隆","彰化縣和美鎮四張里西園路518號","12500000"," "," ","核准設立","20250901035733"
"16924211","旭晶有限公司","","臺中市西屯區工業區一路九八巷廿五號一樓","1000000"," "," ","解散","20250901035733"
"16924704","維霆實業有限公司","陳O宇","新北市五股區民義路1段77號2樓","2000000"," "," ","核准設立","20250901035733"
"16925422","新元聚塑膠有限公司","陳O盛","彰化縣彰化市南安里彰鹿路120巷147弄39之6號","5000000"," "," ","核准設立","20250901035733"
"16928997","詔強股份有限公司","卓O和","臺中市大甲區義和里中山路一段340號1樓","15000000","15000000"," ","核准設立","20250901035733"
"16929659","群璟塑膠股份有限公司","","彰化縣埤頭鄉豐崙村光復東路100巷55號","10000000","10000000"," ","解散","20250901035733"
"16932063","陞潤實業有限公司","黃O銘","臺中市石岡區豐勢路691號","1000000"," "," ","核准設立","20250901035733"
"16932296","萱諭實業股份有限公司","藍O芳","臺中市石岡區萬興里豐勢路693號","200000","200000"," ","核准設立","20250901035733"
"16933112","聯加泰事業有限公司","趙O傑","彰化縣彰化市三村里聖安路臨736號","1000000"," "," ","核准設立","20250901035733"
"16933844","曜嘉彩藝有限公司","","新北市新莊區中山路三段一三五號十一樓","1000000"," "," ","解散","20250901035733"
"16937551","兄弟膠帶科技股份有限公司","干O君","新北市樹林區學勤路290號7樓","6000000","6000000"," ","核准設立","20250901035733"
"16938600","華菖實業有限公司","","高雄市燕巢區安招里安招路441號1樓","3000000"," "," ","解散","20250901035733"
"16947946","柏欽國際塑膠有限公司","","新北市土城區裕民路二五六巷二弄八號三樓","1000000"," "," ","解散","20250901035733"
"16949923","帝尊實業有限公司","","臺南市安南區海佃路四段三八八巷一三四弄五七號一樓","5000000"," "," ","廢止","20250901035733"
"16950245","聚有豐塑膠股份有限公司","","臺南市安平區國平里健康路三段一八○之一一號一樓","5000000","5000000"," ","廢止","20250901035733"
"16953072","水綠仙實業股份有限公司","陳O元","臺中市西區藍興里三民路一段68號","15000000","15000000"," ","核准設立","20250901035733"
"16953926","鴻鍏實業有限公司","","臺南市東區裕農路668巷35弄46號之21","1000000"," "," ","解散","20250901035733"
"16954925","竣暉興業股份有限公司","","苗栗縣通霄鎮梅南里一二鄰梅南七五︱六號","1000000","1000000"," ","廢止","20250901035733"
"16955070","永春雨貿易股份有限公司","","桃園市龜山區山鶯路一三○巷十七號一樓","12000000","12000000"," ","解散","20250901035733"
"16957850","欣仕巧實業有限公司","","雲林縣莿桐鄉義和村一四鄰三和五八號","3000000"," "," ","解散","20250901035733"
"16958210","台灣必美優國際流通股份有限公司","吳O志","彰化縣永靖鄉東寧村浮圳路424巷301弄61號1樓","12000000","12000000"," ","核准設立","20250901035733"
"16959457","福筌塑膠有限公司","沈O卿","新北市中和區建三路7號","10000000"," "," ","核准設立","20250901035733"
"16959689","台灣柯邁工業有限公司","","屏東縣萬丹鄉興全村大勇路二九巷三三號","10000000"," "," ","解散","20250901035733"
"16960314","集鎂實業有限公司","許O華","臺中市太平區新吉里中山路三段2巷52號1樓","1000000"," "," ","核准設立","20250901035733"
"16960659","浩脈工業股份有限公司","蘇O爲","彰化縣秀水鄉鶴鳴村民意街491巷11號","10000000","10000000"," ","核准設立","20250901035733"
"16963109","永豐成水電材料有限公司","蘇O惠","新北市新莊區新樹路255之5號1樓","3000000"," "," ","核准設立","20250901035733"
"16971070","台灣合塑工業有限公司","","高雄市湖內區葉厝里中正路一段二八五巷二八號","1000000"," "," ","解散","20250901035733"
"16971939","昌伯實業股份有限公司","徐O亮","桃園市楊梅區民隆路43號","60000000","60000000"," ","核准設立","20250901035733"
"16972509","峻億塑膠有限公司","","臺中市清水區下湳里菁埔路11號","5000000"," "," ","解散","20250901035733"
"16973325","正欣開發塑膠有限公司","","彰化縣芳苑鄉興仁村建成路二三五巷六七號","1000000"," "," ","解散","20250901035733"
"16975695","翔會實業有限公司","","臺南市永康區中華里中華路十二號十樓之五","6000000"," "," ","解散","20250901035733"
"16977048","尚黏興業股份有限公司","","臺南市佳里區興化里五七○之一號","20000000","20000000"," ","解散","20250901035733"
"16977270","美碩企業股份有限公司","","臺中市沙鹿區埔子里屏西路二號","1300000","1300000"," ","解散","20250901035733"
"16977309","蘭陽開發工業股份有限公司","劉O雄","新北市三峽區白雞55之1號","24000000","24000000"," ","核准設立","20250901035733"
"16977779","台中利有限公司","","臺中市潭子區勝利路五二號二樓","5000000"," "," ","廢止","20250901035733"
"16977933","世興塑膠工業有限公司","","高雄市岡山區本洲里本洲路三八五號","1000000"," "," ","廢止","20250901035733"
"16978279","勤益開發塑膠有限公司","蕭O恒","彰化縣社頭鄉泰安村石坑一巷16之38號","1000000"," "," ","核准設立","20250901035733"
"16979361","因納利股份有限公司","","新北市新店區寶興路60巷6號(1樓)","6000000","6000000"," ","解散","20250901035733"
"16981964","怡泰豐塑膠有限公司","","臺中市西屯區港尾里同志巷59號","500000"," "," ","解散","20250901035733"
"16982627","天定實業有限公司","","新竹市建功二路七八號","6000000"," "," ","解散","20250901035733"
"16985074","品碩工業有限公司","","新北市汐止區樟樹一路九十九巷一六號","5000000"," "," ","解散","20250901035733"
"16985223","靝宇有限公司","","新北市樹林區中山路一段113號10樓之2","1000000"," "," ","解散","20250901035733"
"16985624","三佳機械有限公司","鄭O焜","臺南市永康區北灣里文賢街二五一號","6000000"," "," ","核准設立","20250901035733"
"16987875","勇福塑膠有限公司","","新北市新莊區民安路三九九號","1000000"," "," ","解散","20250901035733"
